x,y,z,value1,value2,value3    
8,17,15,-0.217646E+00,0.000000E+00,0.000000E+00
9,17,15,-0.133139E+00,0.770652E-02,0.720425E-02
10,17,15,-0.153920E+00,0.125365E+00,0.000000E+00
11,17,15,-0.155434E+00,0.113958E+00,0.121054E+00
12,17,15,-0.141300E+00,0.106183E-01,0.122771E-01
13,17,15,-0.173862E+00,0.522766E-01,0.430590E-01
14,17,15,-0.200095E+00,0.287877E-01,0.190391E-02
15,17,15,-0.232619E+00,0.344572E-01,0.625428E-01
16,17,15,-0.309455E+00,0.619534E-01,0.850967E-01
17,17,15,-0.416570E+00,0.655757E-01,0.000000E+00
18,17,15,-0.589006E+00,0.510506E-01,0.000000E+00
19,17,15,-0.719871E+00,0.365920E-01,0.000000E+00
20,17,15,-0.755171E+00,0.360692E-01,0.000000E+00
21,17,15,-0.684890E+00,0.396624E-01,0.000000E+00
22,17,15,-0.540424E+00,0.515529E-01,0.000000E+00
23,17,15,-0.377695E+00,0.438736E-01,0.000000E+00
24,17,15,-0.276929E+00,0.284532E-01,0.718985E-01
25,17,15,-0.311785E+00,0.671292E-01,0.890325E-01
26,17,15,-0.420213E+00,0.108696E+00,0.820982E-01
27,17,15,-0.542060E+00,0.666294E-01,0.641130E-01
0,18,15,-0.674782E+00,0.652017E-01,0.662334E-01
1,18,15,-0.717939E+00,0.676177E-01,0.699512E-01
2,18,15,-0.702284E+00,0.637243E-01,0.647730E-01
3,18,15,-0.610688E+00,0.587224E-01,0.590467E-01
4,18,15,-0.475035E+00,0.819047E-01,0.817516E-01
5,18,15,-0.368090E+00,0.106052E+00,0.105749E+00
6,18,15,-0.269854E+00,0.845194E-01,0.278145E-02
7,18,15,-0.205861E+00,0.962625E-01,0.815255E-01
8,18,15,-0.156538E+00,0.285283E-01,0.141653E-01
9,18,15,-0.132400E+00,0.679137E-02,0.101551E-01
10,18,15,-0.131096E+00,0.855015E-02,0.619596E-02
11,18,15,-0.143927E+00,0.396455E-01,0.116031E-01
12,18,15,-0.149757E+00,0.110021E-01,0.147604E-01
13,18,15,-0.185323E+00,0.524956E-01,0.280044E-01
14,18,15,-0.214702E+00,0.252374E-01,0.488081E-01
15,18,15,-0.318338E+00,0.347854E-01,0.000000E+00
16,18,15,-0.474346E+00,0.765547E-01,0.000000E+00
17,18,15,-0.718039E+00,0.360546E-01,0.000000E+00
18,18,15,-0.924525E+00,0.326848E-01,0.000000E+00
19,18,15,-0.102339E+01,0.329218E-01,0.000000E+00
20,18,15,-0.991545E+00,0.328668E-01,0.000000E+00
21,18,15,-0.839010E+00,0.337973E-01,0.000000E+00
22,18,15,-0.604860E+00,0.452137E-01,0.000000E+00
23,18,15,-0.388476E+00,0.129546E-02,0.000000E+00
24,18,15,-0.282943E+00,0.314594E-01,0.830131E-01
25,18,15,-0.357390E+00,0.685733E-02,0.108403E+00
26,18,15,-0.458681E+00,0.844540E-01,0.734600E-01
27,18,15,-0.570137E+00,0.655669E-01,0.642849E-01
0,19,15,-0.737113E+00,0.688676E-01,0.708133E-01
1,19,15,-0.744368E+00,0.691458E-01,0.712749E-01
2,19,15,-0.701364E+00,0.558013E-01,0.569326E-01
3,19,15,-0.562866E+00,0.618620E-01,0.624981E-01
4,19,15,-0.420034E+00,0.103933E+00,0.103404E+00
5,19,15,-0.334456E+00,0.845456E-01,0.101125E+00
6,19,15,-0.225160E+00,0.544593E-01,0.666337E-01
7,19,15,-0.202498E+00,0.000000E+00,0.141650E-02
8,19,15,-0.133906E+00,0.753242E-02,0.656102E-02
9,19,15,-0.135960E+00,0.148804E-01,0.681003E-02
10,19,15,-0.152672E+00,0.177809E+00,0.204487E-01
11,19,15,-0.143116E+00,0.104594E-01,0.113431E-01
12,19,15,-0.182764E+00,0.615970E-01,0.280550E-01
13,19,15,-0.201444E+00,0.229188E-01,0.452730E-01
14,19,15,-0.266838E+00,0.614783E-01,0.561137E-01
15,19,15,-0.380022E+00,0.112561E-02,0.000000E+00
16,19,15,-0.590643E+00,0.480052E-01,0.000000E+00
17,19,15,-0.818808E+00,0.339981E-01,0.000000E+00
18,19,15,-0.968000E+00,0.325816E-01,0.000000E+00
19,19,15,-0.990812E+00,0.329544E-01,0.000000E+00
20,19,15,-0.889462E+00,0.333039E-01,0.000000E+00
21,19,15,-0.686360E+00,0.387035E-01,0.000000E+00
22,19,15,-0.454495E+00,0.821127E-01,0.000000E+00
23,19,15,-0.296978E+00,0.314041E-01,0.912625E-01
24,19,15,-0.324510E+00,0.653764E-01,0.132075E+00
25,19,15,-0.421887E+00,0.113115E+00,0.843351E-01
26,19,15,-0.537022E+00,0.733650E-01,0.709788E-01
27,19,15,-0.670752E+00,0.617956E-01,0.615554E-01
0,20,15,-0.736794E+00,0.653064E-01,0.623841E-01
1,20,15,-0.682013E+00,0.330127E-01,0.305348E-01
2,20,15,-0.728813E+00,0.184860E-03,0.110233E-03
3,20,15,-0.717821E+00,0.637821E-01,0.624845E-01
4,20,15,-0.550958E+00,0.679208E-01,0.667205E-01
5,20,15,-0.412878E+00,0.873312E-01,0.829656E-01
6,20,15,-0.291441E+00,0.474567E-01,0.185839E-02
7,20,15,-0.231639E+00,0.133532E-01,0.129437E+00
8,20,15,-0.164711E+00,0.258045E-01,0.283996E-01
9,20,15,-0.144814E+00,0.222365E-01,0.504456E-01
10,20,15,-0.133854E+00,0.781687E-02,0.202788E-01
11,20,15,-0.176590E+00,0.942364E-01,0.704126E-01
12,20,15,-0.162690E+00,0.135812E-01,0.146032E-01
13,20,15,-0.226801E+00,0.546929E-01,0.000000E+00
14,20,15,-0.220706E+00,0.345136E-01,0.715881E-01
15,20,15,-0.277980E+00,0.505386E-01,0.165515E+00
16,20,15,-0.369939E+00,0.355481E-01,0.000000E+00
17,20,15,-0.514627E+00,0.713471E-01,0.000000E+00
18,20,15,-0.673968E+00,0.408679E-01,0.000000E+00
19,20,15,-0.755221E+00,0.361781E-01,0.000000E+00
20,20,15,-0.729087E+00,0.375522E-01,0.000000E+00
21,20,15,-0.607653E+00,0.469227E-01,0.000000E+00
22,20,15,-0.455071E+00,0.611355E-01,0.000000E+00
23,20,15,-0.299833E+00,0.295461E-01,0.258451E-02
24,20,15,-0.284112E+00,0.420027E-01,0.861258E-01
25,20,15,-0.410813E+00,0.939117E-01,0.497867E-01
26,20,15,-0.502118E+00,0.909483E-01,0.852387E-01
27,20,15,-0.678004E+00,0.566987E-01,0.557841E-01
0,21,15,-0.725680E+00,0.137302E-01,0.137295E-01
1,21,15,-0.716014E+00,0.315237E-01,0.337308E-01
2,21,15,-0.749634E+00,0.720597E-01,0.723156E-01
3,21,15,-0.642226E+00,0.488979E-01,0.487161E-01
4,21,15,-0.445661E+00,0.103171E+00,0.102668E+00
5,21,15,-0.369574E+00,0.000000E+00,0.000000E+00
6,21,15,-0.217621E+00,0.315064E-01,0.274008E-01
7,21,15,-0.215242E+00,0.000000E+00,0.000000E+00
8,21,15,-0.172464E+00,0.000000E+00,0.830362E-01
9,21,15,-0.172293E+00,0.000000E+00,0.000000E+00
10,21,15,-0.182355E+00,0.000000E+00,0.000000E+00
11,21,15,-0.174325E+00,0.231916E-01,0.477194E-01
12,21,15,-0.240229E+00,0.828149E-01,0.000000E+00
13,21,15,-0.223492E+00,0.396061E-01,0.924977E-01
14,21,15,-0.266778E+00,0.642699E-01,0.898434E-01
15,21,15,-0.295036E+00,0.318857E-01,0.815083E-01
16,21,15,-0.411146E+00,0.114485E-02,0.000000E+00
17,21,15,-0.550083E+00,0.640856E-01,0.000000E+00
18,21,15,-0.662390E+00,0.425754E-01,0.000000E+00
19,21,15,-0.681528E+00,0.410319E-01,0.000000E+00
20,21,15,-0.606393E+00,0.459826E-01,0.000000E+00
21,21,15,-0.475176E+00,0.619300E-01,0.000000E+00
22,21,15,-0.334404E+00,0.582260E-01,0.141862E+00
23,21,15,-0.268760E+00,0.327911E-01,0.923216E-01
24,21,15,-0.352970E+00,0.216351E-02,0.884027E-01
25,21,15,-0.450099E+00,0.102692E+00,0.865496E-01
26,21,15,-0.602895E+00,0.608597E-01,0.580100E-01
27,21,15,-0.742165E+00,0.676218E-01,0.664809E-01
0,22,15,-0.736794E+00,0.623838E-01,0.653067E-01
1,22,15,-0.745289E+00,0.703348E-01,0.706825E-01
2,22,15,-0.665039E+00,0.488105E-01,0.489745E-01
3,22,15,-0.492861E+00,0.839562E-01,0.871714E-01
4,22,15,-0.388781E+00,0.791404E-01,0.837836E-01
5,22,15,-0.268347E+00,0.804558E-01,0.795785E-01
6,22,15,-0.234281E+00,0.837478E-01,0.140702E+00
7,22,15,-0.154436E+00,0.118210E-01,0.755797E-02
8,22,15,-0.147141E+00,0.185363E-01,0.128775E-01
9,22,15,-0.149859E+00,0.129366E-01,0.117461E-01
10,22,15,-0.180885E+00,0.392364E-01,0.332474E-02
11,22,15,-0.203850E+00,0.777196E-01,0.665436E-01
12,22,15,-0.234091E+00,0.703965E-01,0.890331E-01
13,22,15,-0.257117E+00,0.593130E-01,0.564844E-01
14,22,15,-0.278794E+00,0.423435E-01,0.155252E-01
15,22,15,-0.310348E+00,0.335010E-01,0.899066E-01
16,22,15,-0.413202E+00,0.113540E-02,0.626993E-01
17,22,15,-0.510113E+00,0.711267E-01,0.000000E+00
18,22,15,-0.560755E+00,0.551949E-01,0.000000E+00
19,22,15,-0.535070E+00,0.533279E-01,0.000000E+00
20,22,15,-0.446750E+00,0.700630E-01,0.000000E+00
21,22,15,-0.338905E+00,0.110481E-02,0.000000E+00
22,22,15,-0.262412E+00,0.270643E-01,0.907517E-02
23,22,15,-0.282454E+00,0.519272E-01,0.303730E-01
24,22,15,-0.394558E+00,0.102839E+00,0.731816E-01
25,22,15,-0.490227E+00,0.863755E-01,0.819379E-01
26,22,15,-0.642255E+00,0.595375E-01,0.568853E-01
27,22,15,-0.737113E+00,0.708134E-01,0.688675E-01
0,23,15,-0.678004E+00,0.557841E-01,0.566986E-01
1,23,15,-0.607086E+00,0.547570E-01,0.563467E-01
2,23,15,-0.474266E+00,0.963380E-01,0.997674E-01
3,23,15,-0.392595E+00,0.865176E-01,0.935189E-01
4,23,15,-0.287739E+00,0.674518E-01,0.187239E-02
5,23,15,-0.225162E+00,0.174654E-02,0.884156E-01
6,23,15,-0.164743E+00,0.129362E-01,0.122199E-01
7,23,15,-0.142609E+00,0.921401E-02,0.737364E-02
8,23,15,-0.133454E+00,0.749767E-02,0.663266E-02
9,23,15,-0.142046E+00,0.929171E-02,0.911003E-02
10,23,15,-0.165431E+00,0.145861E-01,0.178490E-01
11,23,15,-0.195977E+00,0.388385E-01,0.747693E-01
12,23,15,-0.221373E+00,0.401967E-01,0.966979E-01
13,23,15,-0.248386E+00,0.349218E-01,0.973210E-01
14,23,15,-0.307610E+00,0.465217E-01,0.251923E-02
15,23,15,-0.433298E+00,0.824414E-01,0.000000E+00
16,23,15,-0.581429E+00,0.529164E-01,0.000000E+00
17,23,15,-0.681068E+00,0.415712E-01,0.000000E+00
18,23,15,-0.687699E+00,0.400772E-01,0.000000E+00
19,23,15,-0.599695E+00,0.453525E-01,0.000000E+00
20,23,15,-0.458336E+00,0.695551E-01,0.000000E+00
21,23,15,-0.320711E+00,0.598189E-01,0.170463E+00
22,23,15,-0.261382E+00,0.324750E-01,0.923260E-01
23,23,15,-0.312133E+00,0.764468E-01,0.134114E+00
24,23,15,-0.392003E+00,0.114282E+00,0.103024E+00
25,23,15,-0.497859E+00,0.734141E-01,0.697314E-01
26,23,15,-0.599336E+00,0.640970E-01,0.645959E-01
27,23,15,-0.670752E+00,0.615555E-01,0.617954E-01
0,24,15,-0.742165E+00,0.664810E-01,0.676217E-01
1,24,15,-0.724533E+00,0.566959E-01,0.579208E-01
2,24,15,-0.616770E+00,0.538167E-01,0.542333E-01
3,24,15,-0.458368E+00,0.100277E+00,0.101696E+00
4,24,15,-0.376077E+00,0.750115E-01,0.798914E-01
5,24,15,-0.258943E+00,0.825312E-01,0.800742E-01
6,24,15,-0.228031E+00,0.135407E+00,0.101335E+00
7,24,15,-0.148865E+00,0.997209E-02,0.735347E-02
8,24,15,-0.139636E+00,0.858436E-02,0.104004E-01
9,24,15,-0.140581E+00,0.110217E-01,0.891732E-02
10,24,15,-0.147683E+00,0.108888E-01,0.107775E-01
11,24,15,-0.170179E+00,0.166937E-01,0.173381E-01
12,24,15,-0.207552E+00,0.376300E-01,0.188156E-02
13,24,15,-0.232225E+00,0.327567E-01,0.975567E-01
14,24,15,-0.293634E+00,0.481437E-01,0.290070E-02
15,24,15,-0.428493E+00,0.751175E-01,0.000000E+00
16,24,15,-0.631465E+00,0.451409E-01,0.000000E+00
17,24,15,-0.805042E+00,0.350147E-01,0.000000E+00
18,24,15,-0.879602E+00,0.336950E-01,0.000000E+00
19,24,15,-0.833965E+00,0.344313E-01,0.000000E+00
20,24,15,-0.683460E+00,0.392380E-01,0.000000E+00
21,24,15,-0.485848E+00,0.654917E-01,0.000000E+00
22,24,15,-0.315713E+00,0.447528E-01,0.523172E-01
23,24,15,-0.283198E+00,0.392970E-01,0.783150E-02
24,24,15,-0.372017E+00,0.770751E-01,0.961667E-01
25,24,15,-0.470564E+00,0.918896E-01,0.831694E-01
26,24,15,-0.600435E+00,0.627915E-01,0.605986E-01
27,24,15,-0.706469E+00,0.636275E-01,0.636273E-01
0,25,15,-0.602895E+00,0.580101E-01,0.608596E-01
1,25,15,-0.522617E+00,0.871404E-01,0.911081E-01
2,25,15,-0.445248E+00,0.901947E-01,0.101005E+00
3,25,15,-0.383692E+00,0.498828E-01,0.569691E-01
4,25,15,-0.270896E+00,0.107987E-01,0.806668E-01
5,25,15,-0.221005E+00,0.172383E-01,0.698993E-01
6,25,15,-0.160291E+00,0.120592E-01,0.102908E-01
7,25,15,-0.141128E+00,0.846891E-02,0.819751E-02
8,25,15,-0.135663E+00,0.762877E-02,0.644559E-02
9,25,15,-0.142265E+00,0.976098E-02,0.102739E-01
10,25,15,-0.157261E+00,0.152124E-01,0.146954E-01
11,25,15,-0.171044E+00,0.162589E-01,0.187307E-01
12,25,15,-0.202573E+00,0.276747E-01,0.325349E-01
13,25,15,-0.272696E+00,0.547550E-01,0.390995E-02
14,25,15,-0.412294E+00,0.895045E-01,0.000000E+00
15,25,15,-0.631936E+00,0.434978E-01,0.000000E+00
16,25,15,-0.856788E+00,0.339054E-01,0.000000E+00
17,25,15,-0.990283E+00,0.329692E-01,0.000000E+00
18,25,15,-0.997886E+00,0.331534E-01,0.000000E+00
19,25,15,-0.878567E+00,0.335587E-01,0.000000E+00
20,25,15,-0.662782E+00,0.393702E-01,0.000000E+00
21,25,15,-0.424961E+00,0.707199E-01,0.000000E+00
22,25,15,-0.287192E+00,0.369288E-01,0.912761E-01
23,25,15,-0.293589E+00,0.559823E-01,0.104829E+00
24,25,15,-0.364416E+00,0.447763E-02,0.117683E+00
25,25,15,-0.460322E+00,0.780565E-01,0.788582E-01
26,25,15,-0.540223E+00,0.687476E-01,0.687475E-01
27,25,15,-0.600435E+00,0.605987E-01,0.627914E-01
0,26,15,-0.450099E+00,0.865496E-01,0.102692E+00
1,26,15,-0.431411E+00,0.000000E+00,0.461578E-01
2,26,15,-0.348604E+00,0.779001E-01,0.124592E+00
3,26,15,-0.249794E+00,0.648020E-01,0.519370E-01
4,26,15,-0.225779E+00,0.167159E+00,0.675478E-01
5,26,15,-0.166286E+00,0.123522E-01,0.140100E-01
6,26,15,-0.151059E+00,0.244946E-01,0.947584E-02
7,26,15,-0.148132E+00,0.121347E-01,0.104745E-01
8,26,15,-0.146631E+00,0.995604E-02,0.910276E-02
9,26,15,-0.160502E+00,0.199152E-01,0.149417E-01
10,26,15,-0.161291E+00,0.129469E-01,0.165340E-01
11,26,15,-0.192334E+00,0.461498E-01,0.266051E-01
12,26,15,-0.232641E+00,0.297518E-01,0.707746E-01
13,26,15,-0.358641E+00,0.100290E+00,0.000000E+00
14,26,15,-0.557012E+00,0.506053E-01,0.000000E+00
15,26,15,-0.804389E+00,0.350147E-01,0.000000E+00
16,26,15,-0.991023E+00,0.329145E-01,0.000000E+00
17,26,15,-0.105742E+01,0.330498E-01,0.000000E+00
18,26,15,-0.989070E+00,0.329991E-01,0.000000E+00
19,26,15,-0.800996E+00,0.341639E-01,0.000000E+00
20,26,15,-0.551144E+00,0.545718E-01,0.000000E+00
21,26,15,-0.355011E+00,0.128326E-02,0.000000E+00
22,26,15,-0.256617E+00,0.293901E-01,0.910227E-01
23,26,15,-0.287718E+00,0.742978E-01,0.229610E-02
24,26,15,-0.341803E+00,0.738103E-02,0.121226E+00
25,26,15,-0.408214E+00,0.103732E+00,0.103732E+00
26,26,15,-0.460322E+00,0.788583E-01,0.780565E-01
27,26,15,-0.470564E+00,0.831694E-01,0.918896E-01
0,27,15,-0.410813E+00,0.497867E-01,0.939117E-01
1,27,15,-0.345303E+00,0.908117E-01,0.217751E-02
2,27,15,-0.259592E+00,0.723195E-01,0.523341E-01
3,27,15,-0.233838E+00,0.104090E+00,0.538062E-01
4,27,15,-0.184794E+00,0.194096E-01,0.233446E-01
5,27,15,-0.160543E+00,0.144319E-01,0.124338E-01
6,27,15,-0.144468E+00,0.942646E-02,0.977351E-02
7,27,15,-0.146934E+00,0.116844E-01,0.109122E-01
8,27,15,-0.148214E+00,0.114143E-01,0.109884E-01
9,27,15,-0.155424E+00,0.125582E-01,0.141212E-01
10,27,15,-0.166667E+00,0.146306E-01,0.184945E-01
11,27,15,-0.195867E+00,0.324042E-01,0.291950E-01
12,27,15,-0.247567E+00,0.418878E-01,0.840459E-01
13,27,15,-0.355478E+00,0.846146E-01,0.000000E+00
14,27,15,-0.519354E+00,0.538068E-01,0.000000E+00
15,27,15,-0.684507E+00,0.401190E-01,0.000000E+00
16,27,15,-0.786858E+00,0.350028E-01,0.000000E+00
17,27,15,-0.777772E+00,0.346678E-01,0.000000E+00
18,27,15,-0.662249E+00,0.401512E-01,0.000000E+00
19,27,15,-0.482059E+00,0.753448E-01,0.000000E+00
20,27,15,-0.338359E+00,0.119265E-02,0.000000E+00
21,27,15,-0.242138E+00,0.227975E-01,0.712071E-01
22,27,15,-0.242364E+00,0.430310E-01,0.690998E-01
23,27,15,-0.295106E+00,0.479512E-01,0.570043E-01
24,27,15,-0.339266E+00,0.735872E-01,0.949570E-01
25,27,15,-0.393328E+00,0.102023E+00,0.115654E+00
26,27,15,-0.422952E+00,0.872740E-01,0.109787E+00
27,27,15,-0.421887E+00,0.843351E-01,0.113115E+00
0,0,16,-0.502118E+00,0.852387E-01,0.909482E-01
1,0,16,-0.445817E+00,0.885637E-01,0.100352E+00
2,0,16,-0.396610E+00,0.000000E+00,0.583800E-01
3,0,16,-0.286913E+00,0.556088E-02,0.739605E-01
4,0,16,-0.230245E+00,0.516769E-02,0.699182E-01
5,0,16,-0.174533E+00,0.174834E-01,0.166708E-01
6,0,16,-0.147853E+00,0.105078E-01,0.874314E-02
7,0,16,-0.135077E+00,0.709886E-02,0.668018E-02
8,0,16,-0.137830E+00,0.800220E-02,0.954524E-02
9,0,16,-0.142029E+00,0.111721E-01,0.112815E-01
10,0,16,-0.162716E+00,0.128199E-01,0.166664E-01
11,0,16,-0.181166E+00,0.188919E-01,0.208019E-01
12,0,16,-0.218535E+00,0.309879E-01,0.480821E-01
13,0,16,-0.282963E+00,0.493375E-01,0.282084E-02
14,0,16,-0.415931E+00,0.878014E-01,0.000000E+00
15,0,16,-0.583439E+00,0.498313E-01,0.000000E+00
16,0,16,-0.728297E+00,0.383140E-01,0.000000E+00
17,0,16,-0.784088E+00,0.354121E-01,0.000000E+00
18,0,16,-0.727032E+00,0.369659E-01,0.000000E+00
19,0,16,-0.581745E+00,0.478063E-01,0.000000E+00
20,0,16,-0.406710E+00,0.880559E-01,0.000000E+00
21,0,16,-0.282913E+00,0.522635E-01,0.837137E-01
22,0,16,-0.255958E+00,0.375417E-01,0.824517E-01
23,0,16,-0.310708E+00,0.142845E-01,0.963221E-01
24,0,16,-0.380838E+00,0.116193E+00,0.112732E+00
25,0,16,-0.455773E+00,0.891748E-01,0.817774E-01
26,0,16,-0.513545E+00,0.759657E-01,0.747699E-01
27,0,16,-0.537022E+00,0.709788E-01,0.733649E-01
0,1,16,-0.420213E+00,0.820982E-01,0.108696E+00
1,1,16,-0.374317E+00,0.717819E-01,0.110391E+00
2,1,16,-0.288765E+00,0.669575E-01,0.793377E-01
3,1,16,-0.234409E+00,0.913544E-01,0.571961E-01
4,1,16,-0.189571E+00,0.531381E-01,0.233357E-01
5,1,16,-0.152361E+00,0.104583E-01,0.889695E-02
6,1,16,-0.136743E+00,0.737018E-02,0.682229E-02
7,1,16,-0.132554E+00,0.743454E-02,0.701323E-02
8,1,16,-0.142433E+00,0.106462E-01,0.104611E-01
9,1,16,-0.149656E+00,0.117294E-01,0.128576E-01
10,1,16,-0.171318E+00,0.156105E-01,0.187932E-01
11,1,16,-0.191943E+00,0.209820E-01,0.341401E-01
12,1,16,-0.225182E+00,0.357884E-01,0.742828E-01
13,1,16,-0.274586E+00,0.431061E-01,0.259736E-02
14,1,16,-0.369230E+00,0.695337E-01,0.000000E+00
15,1,16,-0.476563E+00,0.611563E-01,0.000000E+00
16,1,16,-0.538168E+00,0.518524E-01,0.000000E+00
17,1,16,-0.530746E+00,0.545154E-01,0.000000E+00
18,1,16,-0.453565E+00,0.775653E-01,0.000000E+00
19,1,16,-0.353825E+00,0.852639E-01,0.000000E+00
20,1,16,-0.259940E+00,0.451756E-01,0.623494E-01
21,1,16,-0.222265E+00,0.255621E-01,0.447384E-01
22,1,16,-0.250563E+00,0.477794E-01,0.860760E-01
23,1,16,-0.305888E+00,0.103854E-01,0.702693E-01
24,1,16,-0.356024E+00,0.126845E-01,0.109344E+00
25,1,16,-0.414659E+00,0.111363E+00,0.103002E+00
26,1,16,-0.460747E+00,0.700520E-01,0.835044E-01
27,1,16,-0.458681E+00,0.734601E-01,0.844539E-01
0,2,16,-0.311785E+00,0.890334E-01,0.671290E-01
1,2,16,-0.269292E+00,0.757583E-01,0.481978E-01
2,2,16,-0.239290E+00,0.222130E-02,0.423512E-01
3,2,16,-0.196590E+00,0.404554E-01,0.205881E-01
4,2,16,-0.168821E+00,0.134981E-01,0.130471E-01
5,2,16,-0.149085E+00,0.927822E-02,0.119882E-01
6,2,16,-0.138388E+00,0.914835E-02,0.809221E-02
7,2,16,-0.145610E+00,0.101591E-01,0.148562E-01
8,2,16,-0.146553E+00,0.116846E-01,0.122204E-01
9,2,16,-0.155638E+00,0.138659E-01,0.149449E-01
10,2,16,-0.169136E+00,0.152177E-01,0.177337E-01
11,2,16,-0.191793E+00,0.279471E-01,0.220420E-01
12,2,16,-0.245134E+00,0.556086E-01,0.883358E-01
13,2,16,-0.324959E+00,0.380229E-02,0.000000E+00
14,2,16,-0.431500E+00,0.655503E-01,0.000000E+00
15,2,16,-0.509180E+00,0.556540E-01,0.000000E+00
16,2,16,-0.532381E+00,0.551765E-01,0.000000E+00
17,2,16,-0.478257E+00,0.768073E-01,0.000000E+00
18,2,16,-0.381698E+00,0.154978E-01,0.000000E+00
19,2,16,-0.295772E+00,0.165526E-02,0.762520E-01
20,2,16,-0.229647E+00,0.191657E-01,0.666039E-01
21,2,16,-0.214254E+00,0.289880E-01,0.315685E-01
22,2,16,-0.233484E+00,0.383024E-01,0.572318E-01
23,2,16,-0.285797E+00,0.271558E-02,0.628715E-01
24,2,16,-0.339629E+00,0.000000E+00,0.215214E-02
25,2,16,-0.361489E+00,0.813696E-01,0.220989E-02
26,2,16,-0.363815E+00,0.120315E+00,0.257562E-02
27,2,16,-0.357390E+00,0.108403E+00,0.685787E-02
0,3,16,-0.265197E+00,0.238718E-02,0.360357E-01
1,3,16,-0.239163E+00,0.924273E-01,0.299385E-01
2,3,16,-0.211104E+00,0.309022E-01,0.315371E-01
3,3,16,-0.178561E+00,0.147261E-01,0.144901E-01
4,3,16,-0.164836E+00,0.125104E-01,0.147497E-01
5,3,16,-0.142501E+00,0.918153E-02,0.834628E-02
6,3,16,-0.139495E+00,0.960122E-02,0.878404E-02
7,3,16,-0.139559E+00,0.970386E-02,0.977453E-02
8,3,16,-0.140756E+00,0.111451E-01,0.116340E-01
9,3,16,-0.152469E+00,0.120956E-01,0.134204E-01
10,3,16,-0.169192E+00,0.151551E-01,0.186892E-01
11,3,16,-0.184704E+00,0.182796E-01,0.163851E-01
12,3,16,-0.224340E+00,0.580253E-01,0.362024E-01
13,3,16,-0.270380E+00,0.469322E-01,0.133882E+00
14,3,16,-0.321695E+00,0.547077E-01,0.760480E-01
15,3,16,-0.347531E+00,0.624461E-02,0.802140E-01
16,3,16,-0.342421E+00,0.352511E-01,0.949663E-01
17,3,16,-0.298279E+00,0.588375E-01,0.968587E-01
18,3,16,-0.268586E+00,0.272276E-01,0.000000E+00
19,3,16,-0.229960E+00,0.243880E-01,0.170425E-01
20,3,16,-0.208074E+00,0.226718E-01,0.255003E-01
21,3,16,-0.202082E+00,0.204416E-01,0.225704E-01
22,3,16,-0.224611E+00,0.482991E-01,0.321040E-01
23,3,16,-0.275435E+00,0.000000E+00,0.521078E-01
24,3,16,-0.295063E+00,0.135482E+00,0.776030E-01
25,3,16,-0.302181E+00,0.620549E-01,0.757910E-01
26,3,16,-0.297828E+00,0.258901E-01,0.558314E-01
27,3,16,-0.283462E+00,0.249286E-02,0.418446E-01
0,4,16,-0.329054E+00,0.129845E+00,0.252714E-01
1,4,16,-0.275503E+00,0.233000E-02,0.621609E-01
2,4,16,-0.236223E+00,0.890172E-01,0.479067E-01
3,4,16,-0.192065E+00,0.328529E-01,0.179009E-01
4,4,16,-0.164917E+00,0.122127E-01,0.124929E-01
5,4,16,-0.140568E+00,0.828181E-02,0.724863E-02
6,4,16,-0.130112E+00,0.727036E-02,0.664700E-02
7,4,16,-0.136963E+00,0.952368E-02,0.834384E-02
8,4,16,-0.146265E+00,0.108525E-01,0.118271E-01
9,4,16,-0.154756E+00,0.121812E-01,0.133876E-01
10,4,16,-0.176946E+00,0.216485E-01,0.227730E-01
11,4,16,-0.190069E+00,0.190113E-01,0.311690E-01
12,4,16,-0.216144E+00,0.321704E-01,0.455321E-01
13,4,16,-0.249078E+00,0.358041E-01,0.851421E-01
14,4,16,-0.300606E+00,0.559365E-01,0.146122E+00
15,4,16,-0.347563E+00,0.112052E-02,0.000000E+00
16,4,16,-0.358313E+00,0.110779E-02,0.000000E+00
17,4,16,-0.338940E+00,0.110160E-02,0.000000E+00
18,4,16,-0.281884E+00,0.647596E-01,0.641770E-01
19,4,16,-0.237437E+00,0.208148E-01,0.971119E-01
20,4,16,-0.206040E+00,0.192647E-01,0.251590E-01
21,4,16,-0.210598E+00,0.276450E-01,0.282201E-01
22,4,16,-0.234150E+00,0.362577E-01,0.566897E-01
23,4,16,-0.290062E+00,0.136949E-01,0.327533E-02
24,4,16,-0.330071E+00,0.702681E-01,0.113591E+00
25,4,16,-0.380747E+00,0.469549E-01,0.117283E+00
26,4,16,-0.377034E+00,0.975031E-01,0.642803E-01
27,4,16,-0.354192E+00,0.119160E+00,0.891428E-02
0,5,16,-0.407959E+00,0.108668E+00,0.111100E+00
1,5,16,-0.371701E+00,0.825830E-01,0.110592E+00
2,5,16,-0.289367E+00,0.484532E-02,0.768621E-01
3,5,16,-0.234859E+00,0.875569E-01,0.605704E-01
4,5,16,-0.183804E+00,0.236364E-01,0.167684E-01
5,5,16,-0.155442E+00,0.128377E-01,0.858625E-02
6,5,16,-0.133344E+00,0.770800E-02,0.644451E-02
7,5,16,-0.134380E+00,0.863198E-02,0.743177E-02
8,5,16,-0.143413E+00,0.104442E-01,0.103958E-01
9,5,16,-0.170805E+00,0.220461E-01,0.241686E-01
10,5,16,-0.196747E+00,0.418816E-01,0.820382E-01
