x,y,z,water,rho1,rho2
0.000000,1.935484,4.193548,18.66217249,0.00353092,-0.00029917
0.000000,1.935484,4.354839,18.88155144,0.00370724,-0.00030556
0.000000,1.935484,4.516129,18.96459401,0.00350524,-0.00031855
0.000000,1.935484,4.677419,19.16072275,0.00360087,-0.00031997
0.000000,1.935484,4.838710,18.69670840,0.00343221,-0.00032073
0.000000,1.935484,5.000000,16.85906546,0.00294257,-0.00042459
0.000000,2.096774,0.000000,18.27629083,0.00331499,-0.00024189
0.000000,2.096774,0.161290,18.31622893,0.00334876,-0.00017773
0.000000,2.096774,0.322581,18.29343087,0.00345795,-0.00018102
0.000000,2.096774,0.483871,18.28007974,0.00338812,-0.00018667
0.000000,2.096774,0.645161,18.14227330,0.00340045,-0.00019079
0.000000,2.096774,0.806452,18.20453633,0.00341748,-0.00019466
0.000000,2.096774,0.967742,18.63799325,0.00350409,-0.00020307
0.000000,2.096774,1.129032,18.88155144,0.00368653,-0.00020964
0.000000,2.096774,1.290323,18.96459401,0.00348610,-0.00022081
0.000000,2.096774,1.451613,19.16072275,0.00360081,-0.00022313
0.000000,2.096774,1.612903,18.69670840,0.00355383,-0.00022506
0.000000,2.096774,1.774194,18.64222700,0.00358596,-0.00022890
0.000000,2.096774,1.935484,18.40445178,0.00344073,-0.00023324
0.000000,2.096774,2.096774,18.31946046,0.00344867,-0.00023831
0.000000,2.096774,2.258065,18.28356042,0.00344417,-0.00024174
0.000000,2.096774,2.419355,18.66217249,0.00352096,-0.00025046
0.000000,2.096774,2.580645,18.88155144,0.00369699,-0.00025742
0.000000,2.096774,2.741935,18.96459401,0.00349574,-0.00027011
0.000000,2.096774,2.903226,19.16072275,0.00361079,-0.00027186
0.000000,2.096774,3.064516,18.69670840,0.00356368,-0.00027311
0.000000,2.096774,3.225806,18.64222700,0.00359590,-0.00027659
0.000000,2.096774,3.387097,18.40445178,0.00345024,-0.00028061
0.000000,2.096774,3.548387,18.31946046,0.00345816,-0.00028545
0.000000,2.096774,3.709677,18.28356042,0.00345359,-0.00028822
0.000000,2.096774,3.870968,18.66217249,0.00353052,-0.00029720
0.000000,2.096774,4.032258,18.88155144,0.00370691,-0.00030398
0.000000,2.096774,4.193548,18.96459401,0.00350502,-0.00031737
0.000000,2.096774,4.354839,19.16072275,0.00362022,-0.00031779
0.000000,2.096774,4.516129,18.69670840,0.00357284,-0.00031756
0.000000,2.096774,4.677419,18.64222700,0.00357702,-0.00032139
0.000000,2.096774,4.838710,18.40445178,0.00335000,-0.00032579
0.000000,2.096774,5.000000,16.82123297,0.00293948,-0.00043528
0.000000,2.258065,0.000000,18.02640763,0.00335773,-0.00024318
0.000000,2.258065,0.161290,18.09514928,0.00327346,-0.00017963
0.000000,2.258065,0.322581,17.99642321,0.00335619,-0.00018361
0.000000,2.258065,0.483871,18.16426816,0.00340215,-0.00018842
0.000000,2.258065,0.645161,18.47786056,0.00345476,-0.00019601
0.000000,2.258065,0.806452,18.81615599,0.00366955,-0.00020306
0.000000,2.258065,0.967742,18.95857939,0.00348231,-0.00021452
0.000000,2.258065,1.129032,19.16072275,0.00359946,-0.00021700
0.000000,2.258065,1.290323,18.69670840,0.00355261,-0.00021910
0.000000,2.258065,1.451613,18.64222700,0.00358475,-0.00022306
0.000000,2.258065,1.612903,18.40445178,0.00343958,-0.00022752
0.000000,2.258065,1.774194,18.31946046,0.00344754,-0.00023272
0.000000,2.258065,1.935484,18.28356042,0.00344307,-0.00023632
0.000000,2.258065,2.096774,18.66217249,0.00351987,-0.00024512
0.000000,2.258065,2.258065,18.88155144,0.00369588,-0.00025222
0.000000,2.258065,2.419355,18.96459401,0.00349473,-0.00026496
0.000000,2.258065,2.580645,19.16072275,0.00360979,-0.00026700
0.000000,2.258065,2.741935,18.69670840,0.00356275,-0.00026856
0.000000,2.258065,2.903226,18.64222700,0.00359501,-0.00027233
0.000000,2.258065,3.064516,18.40445178,0.00344944,-0.00027664
0.000000,2.258065,3.225806,18.31946046,0.00345742,-0.00028177
0.000000,2.258065,3.387097,18.28356042,0.00345291,-0.00028489
0.000000,2.258065,3.548387,18.66217249,0.00352989,-0.00029417
0.000000,2.258065,3.709677,18.88155144,0.00370634,-0.00030130
0.000000,2.258065,3.870968,18.96459401,0.00350455,-0.00031502
0.000000,2.258065,4.032258,19.16072275,0.00361982,-0.00031589
0.000000,2.258065,4.193548,18.69670840,0.00357254,-0.00031613
0.000000,2.258065,4.354839,18.64222700,0.00360473,-0.00031891
0.000000,2.258065,4.516129,18.40445178,0.00345862,-0.00032225
0.000000,2.258065,4.677419,18.31946046,0.00344180,-0.00032802
0.000000,2.258065,4.838710,18.28356042,0.00332938,-0.00033139
0.000000,2.258065,5.000000,16.79696188,0.00294017,-0.00044585
0.000000,2.419355,0.000000,17.80123439,0.00324327,-0.00024711
0.000000,2.419355,0.161290,18.02398699,0.00330950,-0.00018179
0.000000,2.419355,0.322581,18.31128228,0.00339224,-0.00018856
0.000000,2.419355,0.483871,18.70723498,0.00363365,-0.00019600
0.000000,2.419355,0.645161,18.74087851,0.00345143,-0.00020518
0.000000,2.419355,0.806452,19.01351929,0.00355750,-0.00020955
0.000000,2.419355,0.967742,18.69181004,0.00354814,-0.00021268
0.000000,2.419355,1.129032,18.64222700,0.00358335,-0.00021674
0.000000,2.419355,1.290323,18.40445178,0.00343834,-0.00022129
0.000000,2.419355,1.451613,18.31946046,0.00344631,-0.00022658
0.000000,2.419355,1.612903,18.28356042,0.00344186,-0.00023032
0.000000,2.419355,1.774194,18.66217249,0.00351866,-0.00023915
0.000000,2.419355,1.935484,18.88155144,0.00369463,-0.00024635
0.000000,2.419355,2.096774,18.96459401,0.00349358,-0.00025908
0.000000,2.419355,2.258065,19.16072275,0.00360864,-0.00026138
0.000000,2.419355,2.419355,18.69670840,0.00356165,-0.00026321
0.000000,2.419355,2.580645,18.64222700,0.00359394,-0.00026722
0.000000,2.419355,2.741935,18.40445178,0.00344847,-0.00027179
0.000000,2.419355,2.903226,18.31946046,0.00345649,-0.00027718
0.000000,2.419355,3.064516,18.28356042,0.00345204,-0.00028061
0.000000,2.419355,3.225806,18.66217249,0.00352907,-0.00029013
0.000000,2.419355,3.387097,18.88155144,0.00370554,-0.00029756
0.000000,2.419355,3.548387,18.96459401,0.00350387,-0.00031154
0.000000,2.419355,3.709677,19.16072275,0.00361920,-0.00031284
0.000000,2.419355,3.870968,18.69670840,0.00357201,-0.00031352
0.000000,2.419355,4.032258,18.64222700,0.00360428,-0.00031674
0.000000,2.419355,4.193548,18.40445178,0.00345828,-0.00032053
0.000000,2.419355,4.354839,18.31946046,0.00346618,-0.00032519
0.000000,2.419355,4.516129,18.28356042,0.00346157,-0.00032745
0.000000,2.419355,4.677419,18.66217249,0.00351828,-0.00033838
0.000000,2.419355,4.838710,18.88155144,0.00348743,-0.00034681
0.000000,2.419355,5.000000,16.90637219,0.00293686,-0.00046166
0.000000,2.580645,0.000000,18.13064818,0.00330464,-0.00025399
0.000000,2.580645,0.161290,18.52730532,0.00348125,-0.00018893
0.000000,2.580645,0.322581,18.58174672,0.00339908,-0.00019735
0.000000,2.580645,0.483871,18.98351422,0.00354313,-0.00020257
0.000000,2.580645,0.645161,18.50473106,0.00350806,-0.00020453
0.000000,2.580645,0.806452,18.48216133,0.00353750,-0.00020857
0.000000,2.580645,0.967742,18.36559002,0.00342533,-0.00021439
0.000000,2.580645,1.129032,18.31946046,0.00344450,-0.00021997
0.000000,2.580645,1.290323,18.28356042,0.00344055,-0.00022382
0.000000,2.580645,1.451613,18.66217249,0.00351733,-0.00023263
0.000000,2.580645,1.612903,18.88155144,0.00369326,-0.00023988
0.000000,2.580645,1.774194,18.96459401,0.00349230,-0.00025254
0.000000,2.580645,1.935484,19.16072275,0.00360734,-0.00025506
0.000000,2.580645,2.096774,18.69670840,0.00356041,-0.00025713
0.000000,2.580645,2.258065,18.64222700,0.00359272,-0.00026135
0.000000,2.580645,2.419355,18.40445178,0.00344733,-0.00026613
0.000000,2.580645,2.580645,18.31946046,0.00345539,-0.00027174
0.000000,2.580645,2.741935,18.28356042,0.00345100,-0.00027544
0.000000,2.580645,2.903226,18.66217249,0.00352805,-0.00028515
0.000000,2.580645,3.064516,18.88155144,0.00370453,-0.00029283
0.000000,2.580645,3.225806,18.96459401,0.00350297,-0.00030698
0.000000,2.580645,3.387097,19.16072275,0.00361834,-0.00030869
0.000000,2.580645,3.548387,18.69670840,0.00357123,-0.00030979
0.000000,2.580645,3.709677,18.64222700,0.00360358,-0.00031341
0.000000,2.580645,3.870968,18.40445178,0.00345769,-0.00031761
0.000000,2.580645,4.032258,18.31946046,0.00346567,-0.00032270
0.000000,2.580645,4.193548,18.28356042,0.00346116,-0.00032543
0.000000,2.580645,4.354839,18.66217249,0.00353828,-0.00033514
0.000000,2.580645,4.516129,18.88155144,0.00371512,-0.00034232
0.000000,2.580645,4.677419,18.96459401,0.00348429,-0.00035870
0.000000,2.580645,4.838710,19.16072275,0.00350148,-0.00036047
0.000000,2.580645,5.000000,16.87123947,0.00296145,-0.00047060
0.000000,2.741935,0.000000,18.24890736,0.00329894,-0.00026328
0.000000,2.741935,0.161290,18.73383819,0.00335314,-0.00019410
0.000000,2.741935,0.322581,18.32610349,0.00344571,-0.00019633
0.000000,2.741935,0.483871,18.45649084,0.00352623,-0.00020143
0.000000,2.741935,0.645161,18.28993481,0.00339671,-0.00020696
0.000000,2.741935,0.806452,18.16580944,0.00341155,-0.00021176
0.000000,2.741935,0.967742,18.26728832,0.00343252,-0.00021681
0.000000,2.741935,1.129032,18.66217249,0.00351562,-0.00022563
0.000000,2.741935,1.290323,18.88155144,0.00369177,-0.00023289
0.000000,2.741935,1.451613,18.96459401,0.00349091,-0.00024543
0.000000,2.741935,1.612903,19.16072275,0.00360592,-0.00024813
0.000000,2.741935,1.774194,18.69670840,0.00355903,-0.00025041
0.000000,2.741935,1.935484,18.64222700,0.00359135,-0.00025480
0.000000,2.741935,2.096774,18.40445178,0.00344605,-0.00025975
0.000000,2.741935,2.258065,18.31946046,0.00345414,-0.00026552
0.000000,2.741935,2.419355,18.28356042,0.00344978,-0.00026945
0.000000,2.741935,2.580645,18.66217249,0.00352685,-0.00027929
0.000000,2.741935,2.741935,18.88155144,0.00370333,-0.00028717
0.000000,2.741935,2.903226,18.96459401,0.00350188,-0.00030143
0.000000,2.741935,3.064516,19.16072275,0.00361728,-0.00030350
0.000000,2.741935,3.225806,18.69670840,0.00357024,-0.00030499
0.000000,2.741935,3.387097,18.64222700,0.00360265,-0.00030897
0.000000,2.741935,3.548387,18.40445178,0.00345687,-0.00031355
0.000000,2.741935,3.709677,18.31946046,0.00346493,-0.00031902
0.000000,2.741935,3.870968,18.28356042,0.00346050,-0.00032218
0.000000,2.741935,4.032258,18.66217249,0.00353769,-0.00033229
0.000000,2.741935,4.193548,18.88155144,0.00371460,-0.00033992
0.000000,2.741935,4.354839,18.96459401,0.00351239,-0.00035492
0.000000,2.741935,4.516129,19.16072275,0.00362798,-0.00035542
0.000000,2.741935,4.677419,18.69670840,0.00355384,-0.00035703
0.000000,2.741935,4.838710,18.64222700,0.00347275,-0.00036150
0.000000,2.741935,5.000000,16.86125464,0.00295787,-0.00048210
0.000000,2.903226,0.000000,18.07665565,0.00330847,-0.00026334
0.000000,2.903226,0.161290,18.25653931,0.00338883,-0.00019367
0.000000,2.903226,0.322581,18.12359338,0.00334480,-0.00019823
0.000000,2.903226,0.483871,18.10568657,0.00339126,-0.00020411
0.000000,2.903226,0.645161,18.19282091,0.00341487,-0.00020870
0.000000,2.903226,0.806452,18.48372268,0.00346172,-0.00021707
0.000000,2.903226,0.967742,18.86940034,0.00368455,-0.00022541
0.000000,2.903226,1.129032,18.96459401,0.00348922,-0.00023783
0.000000,2.903226,1.290323,19.16072275,0.00360440,-0.00024068
0.000000,2.903226,1.451613,18.69670840,0.00355754,-0.00024313
0.000000,2.903226,1.612903,18.64222700,0.00358986,-0.00024764
0.000000,2.903226,1.774194,18.40445178,0.00344464,-0.00025272
0.000000,2.903226,1.935484,18.31946046,0.00345275,-0.00025862
0.000000,2.903226,2.096774,18.28356042,0.00344843,-0.00026274
0.000000,2.903226,2.258065,18.66217249,0.00352549,-0.00027265
0.000000,2.903226,2.419355,18.88155144,0.00370194,-0.00028067
0.000000,2.903226,2.580645,18.96459401,0.00350061,-0.00029497
0.000000,2.903226,2.741935,19.16072275,0.00361602,-0.00029735
0.000000,2.903226,2.903226,18.69670840,0.00356905,-0.00029919
0.000000,2.903226,3.064516,18.64222700,0.00360151,-0.00030350
0.000000,2.903226,3.225806,18.40445178,0.00345583,-0.00030840
0.000000,2.903226,3.387097,18.31946046,0.00346396,-0.00031422
0.000000,2.903226,3.548387,18.28356042,0.00345960,-0.00031777
0.000000,2.903226,3.709677,18.66217249,0.00353686,-0.00032820
0.000000,2.903226,3.870968,18.88155144,0.00371381,-0.00033623
0.000000,2.903226,4.032258,18.96459401,0.00351173,-0.00035159
0.000000,2.903226,4.193548,19.16072275,0.00362740,-0.00035261
0.000000,2.903226,4.354839,18.69670840,0.00358012,-0.00035292
0.000000,2.903226,4.516129,18.64222700,0.00361253,-0.00035604
0.000000,2.903226,4.677419,18.40445178,0.00344501,-0.00036169
0.000000,2.903226,4.838710,18.31946046,0.00335041,-0.00036834
0.000000,2.903226,5.000000,16.82515758,0.00293697,-0.00049359
0.000000,3.064516,0.000000,17.87570219,0.00323954,-0.00026575
0.000000,3.064516,0.161290,17.98551093,0.00328648,-0.00019611
0.000000,3.064516,0.322581,18.04206156,0.00336674,-0.00020020
0.000000,3.064516,0.483871,18.46665636,0.00345166,-0.00020933
0.000000,3.064516,0.645161,18.72599471,0.00364526,-0.00021665
0.000000,3.064516,0.806452,18.74578972,0.00345796,-0.00022685
0.000000,3.064516,0.967742,19.06891041,0.00357613,-0.00023218
0.000000,3.064516,1.129032,18.69670840,0.00355482,-0.00023538
0.000000,3.064516,1.290323,18.64222700,0.00358826,-0.00023998
0.000000,3.064516,1.451613,18.40445178,0.00344312,-0.00024514
0.000000,3.064516,1.612903,18.31946046,0.00345124,-0.00025112
0.000000,3.064516,1.774194,18.28356042,0.00344694,-0.00025539
0.000000,3.064516,1.935484,18.66217249,0.00352399,-0.00026531
0.000000,3.064516,2.096774,18.88155144,0.00370040,-0.00027342
0.000000,3.064516,2.258065,18.96459401,0.00349918,-0.00028768
0.000000,3.064516,2.419355,19.16072275,0.00361458,-0.00029035
0.000000,3.064516,2.580645,18.69670840,0.00356767,-0.00029250
0.000000,3.064516,2.741935,18.64222700,0.00360017,-0.00029707
0.000000,3.064516,2.903226,18.40445178,0.00345459,-0.00030226
0.000000,3.064516,3.064516,18.31946046,0.00346278,-0.00030836
0.000000,3.064516,3.225806,18.28356042,0.00345848,-0.00031227
0.000000,3.064516,3.387097,18.66217249,0.00353578,-0.00032296
0.000000,3.064516,3.548387,18.88155144,0.00371276,-0.00033131
0.000000,3.064516,3.709677,18.96459401,0.00351082,-0.00034695
0.000000,3.064516,3.870968,19.16072275,0.00362654,-0.00034847
0.000000,3.064516,4.032258,18.69670840,0.00357937,-0.00034929
0.000000,3.064516,4.193548,18.64222700,0.00361187,-0.00035292
0.000000,3.064516,4.354839,18.40445178,0.00346566,-0.00035717
0.000000,3.064516,4.516129,18.31946046,0.00347372,-0.00036238
0.000000,3.064516,4.677419,18.28356042,0.00343979,-0.00036690
0.000000,3.064516,4.838710,18.66217249,0.00342436,-0.00037932
0.000000,3.064516,5.000000,16.80777664,0.00294221,-0.00050499
0.000000,3.225806,0.000000,17.83553367,0.00328265,-0.00026842
0.000000,3.225806,0.161290,18.29955161,0.00334322,-0.00020088
0.000000,3.225806,0.322581,18.53961485,0.00356307,-0.00020766
0.000000,3.225806,0.483871,18.72887262,0.00344929,-0.00021855
0.000000,3.225806,0.645161,18.99612684,0.00355317,-0.00022349
0.000000,3.225806,0.806452,18.54388725,0.00352429,-0.00022597
0.000000,3.225806,0.967742,18.62517418,0.00357947,-0.00023182
0.000000,3.225806,1.129032,18.40445178,0.00344123,-0.00023711
0.000000,3.225806,1.290323,18.31946046,0.00344963,-0.00024313
0.000000,3.225806,1.451613,18.28356042,0.00344534,-0.00024750
0.000000,3.225806,1.612903,18.66217249,0.00352237,-0.00025737
0.000000,3.225806,1.774194,18.88155144,0.00369872,-0.00026552
0.000000,3.225806,1.935484,18.96459401,0.00349761,-0.00027967
0.000000,3.225806,2.096774,19.16072275,0.00361299,-0.00028258
0.000000,3.225806,2.258065,18.69670840,0.00356613,-0.00028499
0.000000,3.225806,2.419355,18.64222700,0.00359865,-0.00028979
0.000000,3.225806,2.580645,18.40445178,0.00345318,-0.00029521
0.000000,3.225806,2.741935,18.31946046,0.00346141,-0.00030154
0.000000,3.225806,2.903226,18.28356042,0.00345715,-0.00030575
0.000000,3.225806,3.064516,18.66217249,0.00353449,-0.00031663
0.000000,3.225806,3.225806,18.88155144,0.00371147,-0.00032526
0.000000,3.225806,3.387097,18.96459401,0.00350967,-0.00034108
0.000000,3.225806,3.548387,19.16072275,0.00362543,-0.00034305
0.000000,3.225806,3.709677,18.69670840,0.00357835,-0.00034436
0.000000,3.225806,3.870968,18.64222700,0.00361093,-0.00034845
0.000000,3.225806,4.032258,18.40445178,0.00346486,-0.00035317
0.000000,3.225806,4.193548,18.31946046,0.00347301,-0.00035887
0.000000,3.225806,4.354839,18.28356042,0.00346859,-0.00036194
0.000000,3.225806,4.516129,18.66217249,0.00354602,-0.00037275
0.000000,3.225806,4.677419,18.88155144,0.00369416,-0.00038287
0.000000,3.225806,4.838710,18.96459401,0.00336104,-0.00040137
0.000000,3.225806,5.000000,17.12270738,0.00302539,-0.00052203
0.000000,3.387097,0.000000,18.33486628,0.00343867,-0.00027820
0.000000,3.387097,0.161290,18.54205022,0.00332993,-0.00020957
0.000000,3.387097,0.322581,18.75626642,0.00348689,-0.00021304
0.000000,3.387097,0.483871,18.46519909,0.00349678,-0.00021713
0.000000,3.387097,0.645161,18.47858703,0.00353808,-0.00022192
0.000000,3.387097,0.806452,18.30622708,0.00340770,-0.00022807
0.000000,3.387097,0.967742,18.31591763,0.00344591,-0.00023470
0.000000,3.387097,1.129032,18.28356042,0.00344359,-0.00023917
0.000000,3.387097,1.290323,18.66217249,0.00352064,-0.00024894
0.000000,3.387097,1.451613,18.88155144,0.00369692,-0.00025707
0.000000,3.387097,1.612903,18.96459401,0.00349592,-0.00027104
0.000000,3.387097,1.774194,19.16072275,0.00361126,-0.00027415
0.000000,3.387097,1.935484,18.69670840,0.00356444,-0.00027679
0.000000,3.387097,2.096774,18.64222700,0.00359697,-0.00028176
0.000000,3.387097,2.258065,18.40445178,0.00345159,-0.00028736
0.000000,3.387097,2.419355,18.31946046,0.00345985,-0.00029387
0.000000,3.387097,2.580645,18.28356042,0.00345564,-0.00029833
0.000000,3.387097,2.741935,18.66217249,0.00353299,-0.00030933
0.000000,3.387097,2.903226,18.88155144,0.00370994,-0.00031817
0.000000,3.387097,3.064516,18.96459401,0.00350829,-0.00033408
0.000000,3.387097,3.225806,19.16072275,0.00362406,-0.00033646
0.000000,3.387097,3.387097,18.69670840,0.00357708,-0.00033821
0.000000,3.387097,3.548387,18.64222700,0.00360972,-0.00034270
0.000000,3.387097,3.709677,18.40445178,0.00346378,-0.00034785
0.000000,3.387097,3.870968,18.31946046,0.00347201,-0.00035399
0.000000,3.387097,4.032258,18.28356042,0.00346769,-0.00035755
0.000000,3.387097,4.193548,18.66217249,0.00354520,-0.00036880
0.000000,3.387097,4.354839,18.88155144,0.00372260,-0.00037730
0.000000,3.387097,4.516129,18.96459401,0.00352010,-0.00039397
0.000000,3.387097,4.677419,19.16072275,0.00361248,-0.00039677
0.000000,3.387097,4.838710,18.69670840,0.00343979,-0.00039874
0.000000,3.387097,5.000000,16.85906546,0.00294706,-0.00052985
0.000000,3.548387,0.000000,18.27629083,0.00331780,-0.00028302
0.000000,3.548387,0.161290,18.31622893,0.00335325,-0.00020810
0.000000,3.548387,0.322581,18.29343087,0.00346429,-0.00021226
0.000000,3.548387,0.483871,18.28007974,0.00339459,-0.00021930
0.000000,3.548387,0.645161,18.14227330,0.00340719,-0.00022456
0.000000,3.548387,0.806452,18.20453633,0.00342452,-0.00022955
0.000000,3.548387,0.967742,18.63799325,0.00351159,-0.00023993
0.000000,3.548387,1.129032,18.88155144,0.00369472,-0.00024817
0.000000,3.548387,1.290323,18.96459401,0.00349413,-0.00026191
0.000000,3.548387,1.451613,19.16072275,0.00360942,-0.00026517
0.000000,3.548387,1.612903,18.69670840,0.00356264,-0.00026800
0.000000,3.548387,1.774194,18.64222700,0.00359517,-0.00027309
0.000000,3.548387,1.935484,18.40445178,0.00344988,-0.00027882
0.000000,3.548387,2.096774,18.31946046,0.00345816,-0.00028545
0.000000,3.548387,2.258065,18.28356042,0.00345398,-0.00029011
0.000000,3.548387,2.419355,18.66217249,0.00353133,-0.00030117
0.000000,3.548387,2.580645,18.88155144,0.00370823,-0.00031014
0.000000,3.548387,2.741935,18.96459401,0.00350672,-0.00032605
0.000000,3.548387,2.903226,19.16072275,0.00362249,-0.00032880
0.000000,3.548387,3.064516,18.69670840,0.00357559,-0.00033094
0.000000,3.548387,3.225806,18.64222700,0.00360828,-0.00033579
0.000000,3.548387,3.387097,18.40445178,0.00346247,-0.00034131
