x,y,z,water,no3,na
1.290323,1.612903,4.677419,19.39053111,0.00466099,-0.00044678
1.451613,1.612903,4.677419,21.13002620,0.00454665,-0.00048460
1.612903,1.612903,4.677419,22.48849957,0.00563064,-0.00051306
1.774194,1.612903,4.677419,20.61041908,0.00486531,-0.00052106
1.935484,1.612903,4.677419,20.36063409,0.00424200,-0.00051769
2.096774,1.612903,4.677419,20.68978412,0.00502505,-0.00053600
2.258065,1.612903,4.677419,20.37912389,0.00527955,-0.00054796
2.419355,1.612903,4.677419,22.44348077,0.00449035,-0.00063250
2.580645,1.612903,4.677419,20.70834972,0.00488786,-0.00059354
2.741935,1.612903,4.677419,19.39053111,0.00467764,-0.00058830
2.903226,1.612903,4.677419,21.13002620,0.00456317,-0.00063579
3.064516,1.612903,4.677419,22.48849957,0.00565143,-0.00067057
3.225806,1.612903,4.677419,20.61041908,0.00488353,-0.00067826
3.387097,1.612903,4.677419,20.36063409,0.00425809,-0.00067097
3.548387,1.612903,4.677419,20.68978412,0.00504432,-0.00069155
3.709677,1.612903,4.677419,20.37912389,0.00529997,-0.00070359
3.870968,1.612903,4.677419,22.44348077,0.00450785,-0.00080804
4.032258,1.612903,4.677419,20.70834972,0.00490699,-0.00075421
4.193548,1.612903,4.677419,19.39053111,0.00469599,-0.00074335
4.354839,1.612903,4.677419,21.13002620,0.00458108,-0.00079862
4.516129,1.612903,4.677419,22.48849957,0.00567355,-0.00083707
4.677419,1.612903,4.677419,20.61041908,0.00486082,-0.00084115
4.838710,1.612903,4.677419,20.36063409,0.00396974,-0.00082645
5.000000,1.612903,4.677419,16.94909459,0.00319300,-0.00065289
0.000000,1.774194,4.677419,19.43501233,0.00409721,-0.00031396
0.161290,1.774194,4.677419,19.77831019,0.00376355,-0.00036508
0.322581,1.774194,4.677419,19.98714550,0.00463285,-0.00037906
0.483871,1.774194,4.677419,20.03839993,0.00509778,-0.00039285
0.645161,1.774194,4.677419,22.04298156,0.00444520,-0.00044861
0.806452,1.774194,4.677419,20.26710625,0.00470746,-0.00042823
0.967742,1.774194,4.677419,19.37558397,0.00464813,-0.00043103
1.129032,1.774194,4.677419,21.13002620,0.00454451,-0.00046815
1.290323,1.774194,4.677419,22.48849957,0.00562843,-0.00049621
1.451613,1.774194,4.677419,20.61041908,0.00486340,-0.00050453
1.612903,1.774194,4.677419,20.36063409,0.00424035,-0.00050187
1.774194,1.774194,4.677419,20.68978412,0.00502311,-0.00052028
1.935484,1.774194,4.677419,20.37912389,0.00527754,-0.00053260
2.096774,1.774194,4.677419,22.44348077,0.00448868,-0.00061562
2.258065,1.774194,4.677419,20.70834972,0.00488607,-0.00057853
2.419355,1.774194,4.677419,19.39053111,0.00467598,-0.00057427
2.580645,1.774194,4.677419,21.13002620,0.00456161,-0.00062161
2.741935,1.774194,4.677419,22.48849957,0.00564959,-0.00065667
2.903226,1.774194,4.677419,20.61041908,0.00488203,-0.00066531
3.064516,1.774194,4.677419,20.36063409,0.00425686,-0.00065932
3.225806,1.774194,4.677419,20.68978412,0.00504298,-0.00068077
3.387097,1.774194,4.677419,20.37912389,0.00529870,-0.00069392
3.548387,1.774194,4.677419,22.44348077,0.00450689,-0.00079849
3.709677,1.774194,4.677419,20.70834972,0.00490610,-0.00074680
3.870968,1.774194,4.677419,19.39053111,0.00469531,-0.00073758
4.032258,1.774194,4.677419,21.13002620,0.00458058,-0.00079412
4.193548,1.774194,4.677419,22.48849957,0.00567316,-0.00083420
4.354839,1.774194,4.677419,20.61041908,0.00490242,-0.00084018
4.516129,1.774194,4.677419,20.36063409,0.00427462,-0.00082742
4.677419,1.774194,4.677419,20.68978412,0.00504928,-0.00084875
4.838710,1.774194,4.677419,20.37912389,0.00440705,-0.00085921
5.000000,1.774194,4.677419,17.03642013,0.00298445,-0.00069193
0.000000,1.935484,4.677419,19.61747356,0.00411989,-0.00031489
0.161290,1.935484,4.677419,19.59523551,0.00451732,-0.00037244
0.322581,1.935484,4.677419,21.40355088,0.00422806,-0.00042434
0.483871,1.935484,4.677419,20.21947158,0.00467830,-0.00041113
0.645161,1.935484,4.677419,19.20843570,0.00458751,-0.00041227
0.806452,1.935484,4.677419,20.89401974,0.00449143,-0.00044545
0.967742,1.935484,4.677419,22.40002193,0.00559116,-0.00047717
1.129032,1.935484,4.677419,20.61041908,0.00486007,-0.00048672
1.290323,1.935484,4.677419,20.36063409,0.00423855,-0.00048469
1.451613,1.935484,4.677419,20.68978412,0.00502099,-0.00050305
1.612903,1.935484,4.677419,20.37912389,0.00527532,-0.00051558
1.774194,1.935484,4.677419,22.44348077,0.00448680,-0.00059670
1.935484,1.935484,4.677419,20.70834972,0.00488405,-0.00056149
2.096774,1.935484,4.677419,19.39053111,0.00467408,-0.00055813
2.258065,1.935484,4.677419,21.13002620,0.00455979,-0.00060500
2.419355,1.935484,4.677419,22.48849957,0.00564739,-0.00064007
2.580645,1.935484,4.677419,20.61041908,0.00488019,-0.00064951
2.741935,1.935484,4.677419,20.36063409,0.00425532,-0.00064471
2.903226,1.935484,4.677419,20.68978412,0.00504125,-0.00066681
3.064516,1.935484,4.677419,20.37912389,0.00529698,-0.00068089
3.225806,1.935484,4.677419,22.44348077,0.00450553,-0.00078492
3.387097,1.935484,4.677419,20.70834972,0.00490476,-0.00073550
3.548387,1.935484,4.677419,19.39053111,0.00469415,-0.00072785
3.709677,1.935484,4.677419,21.13002620,0.00457960,-0.00078524
3.870968,1.935484,4.677419,22.48849957,0.00567215,-0.00082661
4.032258,1.935484,4.677419,20.61041908,0.00490174,-0.00083436
4.193548,1.935484,4.677419,20.36063409,0.00427420,-0.00082354
4.354839,1.935484,4.677419,20.68978412,0.00506367,-0.00084673
4.516129,1.935484,4.677419,20.37912389,0.00532053,-0.00085921
4.677419,1.935484,4.677419,22.44348077,0.00448668,-0.00098397
4.838710,1.935484,4.677419,20.70834972,0.00466749,-0.00091564
5.000000,1.935484,4.677419,16.97778769,0.00306686,-0.00071274
0.000000,2.096774,4.677419,20.82376681,0.00401110,-0.00034756
0.161290,2.096774,4.677419,19.91601143,0.00398639,-0.00038894
0.322581,2.096774,4.677419,18.96482330,0.00446488,-0.00039248
0.483871,2.096774,4.677419,20.83112100,0.00445862,-0.00042693
0.645161,2.096774,4.677419,21.67301606,0.00531560,-0.00045082
0.806452,2.096774,4.677419,20.40818651,0.00478800,-0.00046508
0.967742,2.096774,4.677419,20.34318562,0.00422803,-0.00046627
1.129032,2.096774,4.677419,20.68978412,0.00501832,-0.00048459
1.290323,2.096774,4.677419,20.37912389,0.00527292,-0.00049720
1.451613,2.096774,4.677419,22.44348077,0.00448476,-0.00057609
1.612903,2.096774,4.677419,20.70834972,0.00488183,-0.00054274
1.774194,2.096774,4.677419,19.39053111,0.00467196,-0.00054017
1.935484,2.096774,4.677419,21.13002620,0.00455775,-0.00058630
2.096774,2.096774,4.677419,22.48849957,0.00564489,-0.00062114
2.258065,2.096774,4.677419,20.61041908,0.00487807,-0.00063120
2.419355,2.096774,4.677419,20.36063409,0.00425351,-0.00062747
2.580645,2.096774,4.677419,20.68978412,0.00503916,-0.00064999
2.741935,2.096774,4.677419,20.37912389,0.00529487,-0.00066479
2.903226,2.096774,4.677419,22.44348077,0.00450381,-0.00076766
3.064516,2.096774,4.677419,20.70834972,0.00490298,-0.00072061
3.225806,2.096774,4.677419,19.39053111,0.00469256,-0.00071442
3.387097,2.096774,4.677419,21.13002620,0.00457816,-0.00077222
3.548387,2.096774,4.677419,22.48849957,0.00567054,-0.00081453
3.709677,2.096774,4.677419,20.61041908,0.00490051,-0.00082385
3.870968,2.096774,4.677419,20.36063409,0.00427329,-0.00081491
4.032258,2.096774,4.677419,20.68978412,0.00506279,-0.00083971
4.193548,2.096774,4.677419,20.37912389,0.00531985,-0.00085404
4.354839,2.096774,4.677419,22.44348077,0.00452514,-0.00098036
4.516129,2.096774,4.677419,20.70834972,0.00492621,-0.00091451
4.677419,2.096774,4.677419,19.39053111,0.00467463,-0.00090067
4.838710,2.096774,4.677419,21.13002620,0.00420578,-0.00096677
5.000000,2.096774,4.677419,17.13291922,0.00324975,-0.00074889
0.000000,2.258065,4.677419,18.60255315,0.00399148,-0.00032455
0.161290,2.258065,4.677419,20.45178908,0.00411253,-0.00040470
0.322581,2.258065,4.677419,21.42747210,0.00511281,-0.00042702
0.483871,2.258065,4.677419,20.28897945,0.00473972,-0.00044428
0.645161,2.258065,4.677419,20.17845356,0.00418458,-0.00044372
0.806452,2.258065,4.677419,20.20367220,0.00483675,-0.00045942
0.967742,2.258065,4.677419,20.35043762,0.00525255,-0.00047751
1.129032,2.258065,4.677419,22.44348077,0.00448196,-0.00055413
1.290323,2.258065,4.677419,20.70834972,0.00487945,-0.00052262
1.451613,2.258065,4.677419,19.39053111,0.00466968,-0.00052072
1.612903,2.258065,4.677419,21.13002620,0.00455551,-0.00056586
1.774194,2.258065,4.677419,22.48849957,0.00564213,-0.00060023
1.935484,2.258065,4.677419,20.61041908,0.00487569,-0.00061074
2.096774,2.258065,4.677419,20.36063409,0.00425146,-0.00060796
2.258065,2.258065,4.677419,20.68978412,0.00503676,-0.00063067
2.419355,2.258065,4.677419,20.37912389,0.00529240,-0.00064600
2.580645,2.258065,4.677419,22.44348077,0.00450176,-0.00074712
2.741935,2.258065,4.677419,20.70834972,0.00490081,-0.00070247
2.903226,2.258065,4.677419,19.39053111,0.00469057,-0.00069762
3.064516,2.258065,4.677419,21.13002620,0.00457631,-0.00075540
3.225806,2.258065,4.677419,22.48849957,0.00566838,-0.00079826
3.387097,2.258065,4.677419,20.61041908,0.00489877,-0.00080895
3.548387,2.258065,4.677419,20.36063409,0.00427190,-0.00080178
3.709677,2.258065,4.677419,20.68978412,0.00506131,-0.00082790
3.870968,2.258065,4.677419,20.37912389,0.00531850,-0.00084385
4.032258,2.258065,4.677419,22.44348077,0.00452418,-0.00097084
4.193548,2.258065,4.677419,20.70834972,0.00492540,-0.00090773
4.354839,2.258065,4.677419,19.39053111,0.00471421,-0.00089614
4.516129,2.258065,4.677419,21.13002620,0.00459942,-0.00096430
4.677419,2.258065,4.677419,22.48849957,0.00568052,-0.00101226
4.838710,2.258065,4.677419,20.61041908,0.00433846,-0.00101865
5.000000,2.258065,4.677419,17.21047952,0.00309697,-0.00078350
0.000000,2.419355,4.677419,20.81430982,0.00448714,-0.00035092
0.161290,2.419355,4.677419,19.94247088,0.00422730,-0.00041901
0.322581,2.419355,4.677419,19.80541999,0.00405600,-0.00042002
0.483871,2.419355,4.677419,20.17016061,0.00481235,-0.00043932
0.645161,2.419355,4.677419,20.06586623,0.00511900,-0.00045352
0.806452,2.419355,4.677419,22.05998645,0.00446061,-0.00051864
0.967742,2.419355,4.677419,20.52183665,0.00480880,-0.00049899
1.129032,2.419355,4.677419,19.39053111,0.00466446,-0.00050012
1.290323,2.419355,4.677419,21.13002620,0.00455313,-0.00054404
1.451613,2.419355,4.677419,22.48849957,0.00563916,-0.00057773
1.612903,2.419355,4.677419,20.61041908,0.00487312,-0.00058853
1.774194,2.419355,4.677419,20.36063409,0.00424922,-0.00058656
1.935484,2.419355,4.677419,20.68978412,0.00503411,-0.00060926
2.096774,2.419355,4.677419,20.37912389,0.00528963,-0.00062491
2.258065,2.419355,4.677419,22.44348077,0.00449943,-0.00072376
2.419355,2.419355,4.677419,20.70834972,0.00489831,-0.00068150
2.580645,2.419355,4.677419,19.39053111,0.00468822,-0.00067785
2.741935,2.419355,4.677419,21.13002620,0.00457408,-0.00073519
2.903226,2.419355,4.677419,22.48849957,0.00566571,-0.00077822
3.064516,2.419355,4.677419,20.61041908,0.00489656,-0.00079005
3.225806,2.419355,4.677419,20.36063409,0.00427007,-0.00078449
3.387097,2.419355,4.677419,20.68978412,0.00505928,-0.00081162
3.548387,2.419355,4.677419,20.37912389,0.00531652,-0.00082893
3.709677,2.419355,4.677419,22.44348077,0.00452265,-0.00095568
3.870968,2.419355,4.677419,20.70834972,0.00492393,-0.00089552
4.032258,2.419355,4.677419,19.39053111,0.00471301,-0.00088610
4.193548,2.419355,4.677419,21.13002620,0.00459847,-0.00095575
4.354839,2.419355,4.677419,22.48849957,0.00569611,-0.00100574
4.516129,2.419355,4.677419,20.61041908,0.00492292,-0.00101465
4.677419,2.419355,4.677419,20.36063409,0.00425624,-0.00100084
4.838710,2.419355,4.677419,20.68978412,0.00481778,-0.00102818
5.000000,2.419355,4.677419,16.91795360,0.00306408,-0.00080918
0.000000,2.580645,4.677419,19.10895175,0.00374771,-0.00034346
0.161290,2.580645,4.677419,19.94821367,0.00430179,-0.00041610
0.322581,2.580645,4.677419,19.62996649,0.00490259,-0.00042792
0.483871,2.580645,4.677419,22.00004528,0.00443260,-0.00049495
0.645161,2.580645,4.677419,20.25530895,0.00470611,-0.00047402
0.806452,2.580645,4.677419,19.28430692,0.00462415,-0.00047689
0.967742,2.580645,4.677419,21.11772661,0.00454462,-0.00052107
1.129032,2.580645,4.677419,22.48849957,0.00563573,-0.00055400
1.290323,2.580645,4.677419,20.61041908,0.00487039,-0.00056495
1.451613,2.580645,4.677419,20.36063409,0.00424682,-0.00056368
1.612903,2.580645,4.677419,20.68978412,0.00503125,-0.00058616
1.774194,2.580645,4.677419,20.37912389,0.00528662,-0.00060194
1.935484,2.580645,4.677419,22.44348077,0.00449687,-0.00069804
2.096774,2.580645,4.677419,20.70834972,0.00489554,-0.00065817
2.258065,2.580645,4.677419,19.39053111,0.00468559,-0.00065556
2.419355,2.580645,4.677419,21.13002620,0.00457154,-0.00071206
2.580645,2.580645,4.677419,22.48849957,0.00566261,-0.00075490
2.741935,2.580645,4.677419,20.61041908,0.00489394,-0.00076761
2.903226,2.580645,4.677419,20.36063409,0.00426785,-0.00076351
3.064516,2.580645,4.677419,20.68978412,0.00505674,-0.00079132
3.225806,2.580645,4.677419,20.37912389,0.00531398,-0.00080970
3.387097,2.580645,4.677419,22.44348077,0.00452061,-0.00093533
3.548387,2.580645,4.677419,20.70834972,0.00492185,-0.00087823
3.709677,2.580645,4.677419,19.39053111,0.00471118,-0.00087084
3.870968,2.580645,4.677419,21.13002620,0.00459688,-0.00094137
4.032258,2.580645,4.677419,22.48849957,0.00569438,-0.00099289
4.193548,2.580645,4.677419,20.61041908,0.00492167,-0.00100408
4.354839,2.580645,4.677419,20.36063409,0.00429222,-0.00099288
4.516129,2.580645,4.677419,20.68978412,0.00508576,-0.00102263
4.677419,2.580645,4.677419,20.37912389,0.00529904,-0.00103946
4.838710,2.580645,4.677419,22.44348077,0.00420938,-0.00119229
5.000000,2.580645,4.677419,17.62910280,0.00342323,-0.00086315
0.000000,2.741935,4.677419,19.28684666,0.00439034,-0.00035297
0.161290,2.741935,4.677419,21.33462328,0.00403814,-0.00046422
0.322581,2.741935,4.677419,19.93720624,0.00451012,-0.00044620
0.483871,2.741935,4.677419,19.14657721,0.00456534,-0.00045330
0.645161,2.741935,4.677419,20.85328967,0.00447500,-0.00049150
0.806452,2.741935,4.677419,21.69160513,0.00533459,-0.00051986
0.967742,2.741935,4.677419,20.57024187,0.00484420,-0.00054000
1.129032,2.741935,4.677419,20.36063409,0.00424348,-0.00053968
1.290323,2.741935,4.677419,20.68978412,0.00502824,-0.00056178
1.451613,2.741935,4.677419,20.37912389,0.00528342,-0.00057752
1.612903,2.741935,4.677419,22.44348077,0.00449413,-0.00067047
1.774194,2.741935,4.677419,20.70834972,0.00489253,-0.00063292
1.935484,2.741935,4.677419,19.39053111,0.00468270,-0.00063120
2.096774,2.741935,4.677419,21.13002620,0.00456873,-0.00068651
2.258065,2.741935,4.677419,22.48849957,0.00565915,-0.00072882
2.419355,2.741935,4.677419,20.61041908,0.00489097,-0.00074218
2.580645,2.741935,4.677419,20.36063409,0.00426530,-0.00073935
2.741935,2.741935,4.677419,20.68978412,0.00505377,-0.00076751
2.903226,2.741935,4.677419,20.37912389,0.00531093,-0.00078667
3.064516,2.741935,4.677419,22.44348077,0.00451810,-0.00091034
3.225806,2.741935,4.677419,20.70834972,0.00491922,-0.00085636
3.387097,2.741935,4.677419,19.39053111,0.00470879,-0.00085081
3.548387,2.741935,4.677419,21.13002620,0.00459468,-0.00092160
3.709677,2.741935,4.677419,22.48849957,0.00569187,-0.00097412
3.870968,2.741935,4.677419,20.61041908,0.00491970,-0.00098730
4.032258,2.741935,4.677419,20.36063409,0.00429069,-0.00097857
4.193548,2.741935,4.677419,20.68978412,0.00508421,-0.00101034
4.354839,2.741935,4.677419,20.37912389,0.00534320,-0.00102955
4.516129,2.741935,4.677419,22.44348077,0.00454572,-0.00118402
4.677419,2.741935,4.677419,20.70834972,0.00493509,-0.00110645
4.838710,2.741935,4.677419,19.39053111,0.00411199,-0.00109154
5.000000,2.741935,4.677419,16.93698451,0.00301892,-0.00088589
0.000000,2.903226,4.677419,18.97277440,0.00382923,-0.00036111
0.161290,2.903226,4.677419,18.94778187,0.00411756,-0.00042867
0.322581,2.903226,4.677419,20.52115580,0.00433086,-0.00046416
0.483871,2.903226,4.677419,21.65354109,0.00530907,-0.00049489
0.645161,2.903226,4.677419,20.35779397,0.00477453,-0.00051137
0.806452,2.903226,4.677419,20.20689740,0.00420610,-0.00051103
0.967742,2.903226,4.677419,20.63869624,0.00500542,-0.00053577
1.129032,2.903226,4.677419,20.37912389,0.00527921,-0.00055203
1.290323,2.903226,4.677419,22.44348077,0.00449125,-0.00064152
1.451613,2.903226,4.677419,20.70834972,0.00488936,-0.00060623
1.612903,2.903226,4.677419,19.39053111,0.00467964,-0.00060525
1.774194,2.903226,4.677419,21.13002620,0.00456572,-0.00065905
1.935484,2.903226,4.677419,22.48849957,0.00565540,-0.00070053
2.096774,2.903226,4.677419,20.61041908,0.00488772,-0.00071430
2.258065,2.903226,4.677419,20.36063409,0.00426247,-0.00071255
2.419355,2.903226,4.677419,20.68978412,0.00505044,-0.00074076
2.580645,2.903226,4.677419,20.37912389,0.00530746,-0.00076040
2.741935,2.903226,4.677419,22.44348077,0.00451519,-0.00088136
2.903226,2.903226,4.677419,20.70834972,0.00491612,-0.00083049
3.064516,2.903226,4.677419,19.39053111,0.00470590,-0.00082658
3.225806,2.903226,4.677419,21.13002620,0.00459196,-0.00089702
3.387097,2.903226,4.677419,22.48849957,0.00568863,-0.00094999
3.548387,2.903226,4.677419,20.61041908,0.00491705,-0.00096483
3.709677,2.903226,4.677419,20.36063409,0.00428854,-0.00095835
3.870968,2.903226,4.677419,20.68978412,0.00508186,-0.00099169
4.032258,2.903226,4.677419,20.37912389,0.00534098,-0.00101293
4.193548,2.903226,4.677419,22.44348077,0.00454407,-0.00116778
4.354839,2.903226,4.677419,20.70834972,0.00494790,-0.00109406
4.516129,2.903226,4.677419,19.39053111,0.00473655,-0.00108220
4.677419,2.903226,4.677419,21.13002620,0.00458236,-0.00116669
4.838710,2.903226,4.677419,22.48849957,0.00526694,-0.00122689
5.000000,2.903226,4.677419,17.13792465,0.00312633,-0.00092859
0.000000,3.064516,4.677419,20.03219603,0.00409624,-0.00037938
0.161290,3.064516,4.677419,21.35426753,0.00468356,-0.00046438
0.322581,3.064516,4.677419,19.96471329,0.00462876,-0.00047919
0.483871,3.064516,4.677419,20.10951612,0.00416450,-0.00048496
0.645161,3.064516,4.677419,20.19265697,0.00483531,-0.00050421
0.806452,3.064516,4.677419,20.24823519,0.00520064,-0.00052381
0.967742,3.064516,4.677419,22.43124439,0.00448244,-0.00061152
1.129032,3.064516,4.677419,20.70834972,0.00488583,-0.00057853
1.290323,3.064516,4.677419,19.39053111,0.00467644,-0.00057815
1.451613,3.064516,4.677419,21.13002620,0.00456255,-0.00063018
1.612903,3.064516,4.677419,22.48849957,0.00565143,-0.00067057
1.774194,3.064516,4.677419,20.61041908,0.00488426,-0.00068453
1.935484,3.064516,4.677419,20.36063409,0.00425942,-0.00068367
2.096774,3.064516,4.677419,20.68978412,0.00504682,-0.00071165
2.258065,3.064516,4.677419,20.37912389,0.00530365,-0.00073151
2.419355,3.064516,4.677419,22.44348077,0.00451195,-0.00084908
2.580645,3.064516,4.677419,20.70834972,0.00491262,-0.00080128
2.741935,3.064516,4.677419,19.39053111,0.00470259,-0.00079877
2.903226,3.064516,4.677419,21.13002620,0.00458878,-0.00086829
3.064516,3.064516,4.677419,22.48849957,0.00568478,-0.00092119
3.225806,3.064516,4.677419,20.61041908,0.00491382,-0.00093732
3.387097,3.064516,4.677419,20.36063409,0.00428582,-0.00093285
3.548387,3.064516,4.677419,20.68978412,0.00507879,-0.00096730
3.709677,3.064516,4.677419,20.37912389,0.00533794,-0.00099015
3.870968,3.064516,4.677419,22.44348077,0.00454167,-0.00114410
4.032258,3.064516,4.677419,20.70834972,0.00494552,-0.00107443
4.193548,3.064516,4.677419,19.39053111,0.00473453,-0.00106542
4.354839,3.064516,4.677419,21.13002620,0.00462032,-0.00115159
4.516129,3.064516,4.677419,22.48849957,0.00572422,-0.00121429
4.677419,3.064516,4.677419,20.61041908,0.00490601,-0.00122746
4.838710,3.064516,4.677419,20.36063409,0.00400811,-0.00121302
5.000000,3.064516,4.677419,16.94909459,0.00324064,-0.00095994
0.000000,3.225806,4.677419,19.43501233,0.00411037,-0.00038997
0.161290,3.225806,4.677419,19.77831019,0.00377213,-0.00045587
0.322581,3.225806,4.677419,19.98714550,0.00464401,-0.00047530
